uniprot_id	entrez_id	class	subclass
O00206	7099	Catalytic receptor	OCR
O00220	8797	Catalytic receptor	OCR
O00300	4982	Catalytic receptor	OCR
O00451	2675	Catalytic receptor	OCR
O14763	8795	Catalytic receptor	OCR
O14798	8794	Catalytic receptor	OCR
O14836	23495	Catalytic receptor	OCR
O15455	7098	Catalytic receptor	OCR
O60602	7100	Catalytic receptor	OCR
O60603	7097	Catalytic receptor	OCR
O60609	2676	Catalytic receptor	OCR
O75509	27242	Catalytic receptor	OCR
O75578	8515	Catalytic receptor	OCR
O95407	8771	Catalytic receptor	OCR
O95786	23586	Catalytic receptor	OCR
P01589	3559	Catalytic receptor	OCR
P05106	3690	Catalytic receptor	OCR
P05107	3689	Catalytic receptor	OCR
P05556	3688	Catalytic receptor	OCR
P06756	3685	Catalytic receptor	OCR
P08138	4804	Catalytic receptor	OCR
P08514	3674	Catalytic receptor	OCR
P08648	3678	Catalytic receptor	OCR
P08887	3570	Catalytic receptor	OCR
P10912	2690	Catalytic receptor	OCR
P11215	3684	Catalytic receptor	OCR
P13612	3676	Catalytic receptor	OCR
P14778	3554	Catalytic receptor	OCR
P14784	3560	Catalytic receptor	OCR
P15260	3459	Catalytic receptor	OCR
P15509	1438	Catalytic receptor	OCR
P16066	4881	Catalytic receptor	OCR
P16144	3691	Catalytic receptor	OCR
P16471	5618	Catalytic receptor	OCR
P16871	3575	Catalytic receptor	OCR
P17181	3454	Catalytic receptor	OCR
P17301	3673	Catalytic receptor	OCR
P17342	4883	Catalytic receptor	OCR
P18084	3693	Catalytic receptor	OCR
P18564	3694	Catalytic receptor	OCR
P19235	2057	Catalytic receptor	OCR
P19438	7132	Catalytic receptor	OCR
P20333	7133	Catalytic receptor	OCR
P20594	4882	Catalytic receptor	OCR
P20701	3683	Catalytic receptor	OCR
P20702	3687	Catalytic receptor	OCR
P23229	3655	Catalytic receptor	OCR
P24394	3566	Catalytic receptor	OCR
P25092	2984	Catalytic receptor	OCR
P25445	355	Catalytic receptor	OCR
P25942	958	Catalytic receptor	OCR
P26006	3675	Catalytic receptor	OCR
P26010	3695	Catalytic receptor	OCR
P26012	3696	Catalytic receptor	OCR
P26951	3563	Catalytic receptor	OCR
P26992	1271	Catalytic receptor	OCR
P27930	7850	Catalytic receptor	OCR
P28908	943	Catalytic receptor	OCR
P31785	3561	Catalytic receptor	OCR
P32927	1439	Catalytic receptor	OCR
P33076	4261	Catalytic receptor	OCR
P33402	2977	Catalytic receptor	OCR
P36941	4055	Catalytic receptor	OCR
P38484	3460	Catalytic receptor	OCR
P38570	3682	Catalytic receptor	OCR
P40189	3572	Catalytic receptor	OCR
P40238	4352	Catalytic receptor	OCR
P42701	3594	Catalytic receptor	OCR
P42702	3977	Catalytic receptor	OCR
P43489	7293	Catalytic receptor	OCR
P48357	3953	Catalytic receptor	OCR
P48551	3455	Catalytic receptor	OCR
P51841	2986	Catalytic receptor	OCR
P53708	8516	Catalytic receptor	OCR
P56159	2674	Catalytic receptor	OCR
P56199	3672	Catalytic receptor	OCR
P59044	171389	Catalytic receptor	OCR
P59045	204801	Catalytic receptor	OCR
P59046	91662	Catalytic receptor	OCR
P59047	126206	Catalytic receptor	OCR
P78552	3597	Catalytic receptor	OCR
Q01113	3581	Catalytic receptor	OCR
Q01344	3568	Catalytic receptor	OCR
Q01638	9173	Catalytic receptor	OCR
Q02108	2982	Catalytic receptor	OCR
Q02153	2983	Catalytic receptor	OCR
Q02223	608	Catalytic receptor	OCR
Q02846	3000	Catalytic receptor	OCR
Q03167	7049	Catalytic receptor	OCR
Q07011	3604	Catalytic receptor	OCR
Q08334	3588	Catalytic receptor	OCR
Q13261	3601	Catalytic receptor	OCR
Q13349	3681	Catalytic receptor	OCR
Q13478	8809	Catalytic receptor	OCR
Q13651	3587	Catalytic receptor	OCR
Q13683	3679	Catalytic receptor	OCR
Q13797	3680	Catalytic receptor	OCR
Q14626	3590	Catalytic receptor	OCR
Q14627	3598	Catalytic receptor	OCR
Q15399	7096	Catalytic receptor	OCR
Q5VWK5	149233	Catalytic receptor	OCR
Q6IA17	59307	Catalytic receptor	OCR
Q6UWB1	9466	Catalytic receptor	OCR
Q6UXL0	53833	Catalytic receptor	OCR
Q6UXV0	389400	Catalytic receptor	OCR
Q7RTR0	338321	Catalytic receptor	OCR
Q7RTR2	197358	Catalytic receptor	OCR
Q86UT6	79671	Catalytic receptor	OCR
Q86W24	338323	Catalytic receptor	OCR
Q86W25	126204	Catalytic receptor	OCR
Q86W26	338322	Catalytic receptor	OCR
Q86W28	126205	Catalytic receptor	OCR
Q86WI3	84166	Catalytic receptor	OCR
Q8IU57	163702	Catalytic receptor	OCR
Q8N6P7	58985	Catalytic receptor	OCR
Q8NAC3	84818	Catalytic receptor	OCR
Q8NFM7	54756	Catalytic receptor	OCR
Q8NFR9	132014	Catalytic receptor	OCR
Q8NI17	133396	Catalytic receptor	OCR
Q8WX94	199713	Catalytic receptor	OCR
Q92956	8764	Catalytic receptor	OCR
Q93038	8718	Catalytic receptor	OCR
Q969J5	116379	Catalytic receptor	OCR
Q969Z4	84957	Catalytic receptor	OCR
Q96C10	79132	Catalytic receptor	OCR
Q96F46	23765	Catalytic receptor	OCR
Q96MN2	147945	Catalytic receptor	OCR
Q96P20	114548	Catalytic receptor	OCR
Q96RJ3	115650	Catalytic receptor	OCR
Q99062	1441	Catalytic receptor	OCR
Q99650	9180	Catalytic receptor	OCR
Q99665	3595	Catalytic receptor	OCR
Q9BXR5	81793	Catalytic receptor	OCR
Q9BYX4	64135	Catalytic receptor	OCR
Q9C000	22861	Catalytic receptor	OCR
Q9GZZ7	64096	Catalytic receptor	OCR
Q9HAV5	60401	Catalytic receptor	OCR
Q9HB29	8808	Catalytic receptor	OCR
Q9HBE5	50615	Catalytic receptor	OCR
Q9HC29	64127	Catalytic receptor	OCR
Q9HC73	64109	Catalytic receptor	OCR
Q9NP84	51330	Catalytic receptor	OCR
Q9NPP4	58484	Catalytic receptor	OCR
Q9NR96	54106	Catalytic receptor	OCR
Q9NR97	51311	Catalytic receptor	OCR
Q9NRM6	55540	Catalytic receptor	OCR
Q9NS68	55504	Catalytic receptor	OCR
Q9NX02	55655	Catalytic receptor	OCR
Q9NYK1	51284	Catalytic receptor	OCR
Q9UBN6	8793	Catalytic receptor	OCR
Q9UHF4	53832	Catalytic receptor	OCR
Q9UKX5	22801	Catalytic receptor	OCR
Q9UNE0	10913	Catalytic receptor	OCR
Q9Y239	10392	Catalytic receptor	OCR
Q9Y2C9	10333	Catalytic receptor	OCR
Q9Y5U5	8784	Catalytic receptor	OCR
Q9Y6Q6	8792	Catalytic receptor	OCR
P00519	25	Catalytic receptor	RTK
P42684	27	Catalytic receptor	RTK
Q9UM73	238	Catalytic receptor	RTK
P30530	558	Catalytic receptor	RTK
P51451	640	Catalytic receptor	RTK
P51813	660	Catalytic receptor	RTK
Q06187	695	Catalytic receptor	RTK
Q08345	780	Catalytic receptor	RTK
P07333	1436	Catalytic receptor	RTK
P41240	1445	Catalytic receptor	RTK
P00533	1956	Catalytic receptor	RTK
P29317	1969	Catalytic receptor	RTK
P21709	2041	Catalytic receptor	RTK
P29320	2042	Catalytic receptor	RTK
P54764	2043	Catalytic receptor	RTK
P54756	2044	Catalytic receptor	RTK
Q15375	2045	Catalytic receptor	RTK
P29322	2046	Catalytic receptor	RTK
P54762	2047	Catalytic receptor	RTK
P29323	2048	Catalytic receptor	RTK
P54753	2049	Catalytic receptor	RTK
P54760	2050	Catalytic receptor	RTK
O15197	2051	Catalytic receptor	RTK
P04626	2064	Catalytic receptor	RTK
P21860	2065	Catalytic receptor	RTK
Q15303	2066	Catalytic receptor	RTK
Q14289	2185	Catalytic receptor	RTK
P16591	2241	Catalytic receptor	RTK
P07332	2242	Catalytic receptor	RTK
P11362	2260	Catalytic receptor	RTK
P22607	2261	Catalytic receptor	RTK
P21802	2263	Catalytic receptor	RTK
P22455	2264	Catalytic receptor	RTK
P09769	2268	Catalytic receptor	RTK
P17948	2321	Catalytic receptor	RTK
P36888	2322	Catalytic receptor	RTK
P35916	2324	Catalytic receptor	RTK
P42685	2444	Catalytic receptor	RTK
P06241	2534	Catalytic receptor	RTK
P08631	3055	Catalytic receptor	RTK
P08069	3480	Catalytic receptor	RTK
P06213	3643	Catalytic receptor	RTK
P14616	3645	Catalytic receptor	RTK
Q08881	3702	Catalytic receptor	RTK
P23458	3716	Catalytic receptor	RTK
O60674	3717	Catalytic receptor	RTK
P52333	3718	Catalytic receptor	RTK
P35968	3791	Catalytic receptor	RTK
P10721	3815	Catalytic receptor	RTK
P06239	3932	Catalytic receptor	RTK
P29376	4058	Catalytic receptor	RTK
P07948	4067	Catalytic receptor	RTK
P42679	4145	Catalytic receptor	RTK
P08581	4233	Catalytic receptor	RTK
Q04912	4486	Catalytic receptor	RTK
O15146	4593	Catalytic receptor	RTK
P04629	4914	Catalytic receptor	RTK
Q16620	4915	Catalytic receptor	RTK
Q16288	4916	Catalytic receptor	RTK
Q01973	4919	Catalytic receptor	RTK
Q01974	4920	Catalytic receptor	RTK
Q16832	4921	Catalytic receptor	RTK
P16234	5156	Catalytic receptor	RTK
P09619	5159	Catalytic receptor	RTK
Q05397	5747	Catalytic receptor	RTK
Q13882	5753	Catalytic receptor	RTK
Q13308	5754	Catalytic receptor	RTK
P07949	5979	Catalytic receptor	RTK
P08922	6098	Catalytic receptor	RTK
P34925	6259	Catalytic receptor	RTK
P12931	6714	Catalytic receptor	RTK
Q9H3Y6	6725	Catalytic receptor	RTK
P43405	6850	Catalytic receptor	RTK
P42680	7006	Catalytic receptor	RTK
Q02763	7010	Catalytic receptor	RTK
P35590	7075	Catalytic receptor	RTK
P42681	7294	Catalytic receptor	RTK
P29597	7297	Catalytic receptor	RTK
Q06418	7301	Catalytic receptor	RTK
P07947	7525	Catalytic receptor	RTK
P43403	7535	Catalytic receptor	RTK
Q13470	8711	Catalytic receptor	RTK
Q6ZMQ8	9625	Catalytic receptor	RTK
Q07912	10188	Catalytic receptor	RTK
Q12866	10461	Catalytic receptor	RTK
Q8IWU2	22853	Catalytic receptor	RTK
Q6J9G0	55359	Catalytic receptor	RTK
Q8IWB6	56155	Catalytic receptor	RTK
Q5JZY3	284656	Catalytic receptor	RTK
Q9UF33	285220	Catalytic receptor	RTK
Q04771	90	Catalytic receptor	STK
P36896	91	Catalytic receptor	STK
P27037	92	Catalytic receptor	STK
Q13705	93	Catalytic receptor	STK
P37023	94	Catalytic receptor	STK
P25098	156	Catalytic receptor	STK
P35626	157	Catalytic receptor	STK
P31749	207	Catalytic receptor	STK
P31751	208	Catalytic receptor	STK
Q16671	269	Catalytic receptor	STK
P10398	369	Catalytic receptor	STK
Q13315	472	Catalytic receptor	STK
Q13535	545	Catalytic receptor	STK
P11274	613	Catalytic receptor	STK
P36894	657	Catalytic receptor	STK
O00238	658	Catalytic receptor	STK
Q13873	659	Catalytic receptor	STK
P15056	673	Catalytic receptor	STK
Q58F21	676	Catalytic receptor	STK
O43683	699	Catalytic receptor	STK
O60566	701	Catalytic receptor	STK
Q16566	814	Catalytic receptor	STK
Q9UQM7	815	Catalytic receptor	STK
Q13554	816	Catalytic receptor	STK
Q13557	817	Catalytic receptor	STK
Q13555	818	Catalytic receptor	STK
P06493	983	Catalytic receptor	STK
P21127	984	Catalytic receptor	STK
P24941	1017	Catalytic receptor	STK
Q00526	1018	Catalytic receptor	STK
P11802	1019	Catalytic receptor	STK
Q00535	1020	Catalytic receptor	STK
Q00534	1021	Catalytic receptor	STK
P50613	1022	Catalytic receptor	STK
P49336	1024	Catalytic receptor	STK
P50750	1025	Catalytic receptor	STK
O14757	1111	Catalytic receptor	STK
O15111	1147	Catalytic receptor	STK
P49759	1195	Catalytic receptor	STK
P49760	1196	Catalytic receptor	STK
P49761	1198	Catalytic receptor	STK
Q9H4B4	1263	Catalytic receptor	STK
P41279	1326	Catalytic receptor	STK
Q16539	1432	Catalytic receptor	STK
P48729	1452	Catalytic receptor	STK
P48730	1453	Catalytic receptor	STK
P49674	1454	Catalytic receptor	STK
P78368	1455	Catalytic receptor	STK
Q9Y6M4	1456	Catalytic receptor	STK
P68400	1457	Catalytic receptor	STK
P19784	1459	Catalytic receptor	STK
P53355	1612	Catalytic receptor	STK
O43293	1613	Catalytic receptor	STK
Q09013	1760	Catalytic receptor	STK
Q13627	1859	Catalytic receptor	STK
Q7KZI7	2011	Catalytic receptor	STK
O75460	2081	Catalytic receptor	STK
P42345	2475	Catalytic receptor	STK
O14976	2580	Catalytic receptor	STK
P32298	2868	Catalytic receptor	STK
P34947	2869	Catalytic receptor	STK
P43250	2870	Catalytic receptor	STK
Q9HBH9	2872	Catalytic receptor	STK
P49840	2931	Catalytic receptor	STK
P49841	2932	Catalytic receptor	STK
O14920	3551	Catalytic receptor	STK
Q13418	3611	Catalytic receptor	STK
P51617	3654	Catalytic receptor	STK
O43187	3656	Catalytic receptor	STK
P53667	3984	Catalytic receptor	STK
P53671	3985	Catalytic receptor	STK
P20794	4117	Catalytic receptor	STK
Q9P0L2	4139	Catalytic receptor	STK
P27448	4140	Catalytic receptor	STK
Q13233	4214	Catalytic receptor	STK
Q99759	4215	Catalytic receptor	STK
Q9Y6R4	4216	Catalytic receptor	STK
Q99683	4217	Catalytic receptor	STK
P80192	4293	Catalytic receptor	STK
Q02779	4294	Catalytic receptor	STK
Q16584	4296	Catalytic receptor	STK
P00540	4342	Catalytic receptor	STK
Q15746	4638	Catalytic receptor	STK
Q96PY6	4750	Catalytic receptor	STK
P51955	4751	Catalytic receptor	STK
P51956	4752	Catalytic receptor	STK
Q13153	5058	Catalytic receptor	STK
Q13177	5062	Catalytic receptor	STK
O75914	5063	Catalytic receptor	STK
Q00536	5127	Catalytic receptor	STK
Q00537	5128	Catalytic receptor	STK
Q07002	5129	Catalytic receptor	STK
Q15118	5163	Catalytic receptor	STK
Q15119	5164	Catalytic receptor	STK
Q15120	5165	Catalytic receptor	STK
Q16654	5166	Catalytic receptor	STK
O15530	5170	Catalytic receptor	STK
O94921	5218	Catalytic receptor	STK
Q16816	5260	Catalytic receptor	STK
P15735	5261	Catalytic receptor	STK
P11309	5292	Catalytic receptor	STK
P53350	5347	Catalytic receptor	STK
Q13131	5562	Catalytic receptor	STK
P54646	5563	Catalytic receptor	STK
P17612	5566	Catalytic receptor	STK
P22694	5567	Catalytic receptor	STK
P22612	5568	Catalytic receptor	STK
P17252	5578	Catalytic receptor	STK
P05771	5579	Catalytic receptor	STK
Q05655	5580	Catalytic receptor	STK
Q02156	5581	Catalytic receptor	STK
P05129	5582	Catalytic receptor	STK
P24723	5583	Catalytic receptor	STK
P41743	5584	Catalytic receptor	STK
Q16512	5585	Catalytic receptor	STK
Q16513	5586	Catalytic receptor	STK
Q15139	5587	Catalytic receptor	STK
Q04759	5588	Catalytic receptor	STK
Q05513	5590	Catalytic receptor	STK
P78527	5591	Catalytic receptor	STK
Q13976	5592	Catalytic receptor	STK
Q13237	5593	Catalytic receptor	STK
P28482	5594	Catalytic receptor	STK
P27361	5595	Catalytic receptor	STK
P31152	5596	Catalytic receptor	STK
Q16659	5597	Catalytic receptor	STK
Q13164	5598	Catalytic receptor	STK
P45983	5599	Catalytic receptor	STK
Q15759	5600	Catalytic receptor	STK
P45984	5601	Catalytic receptor	STK
P53779	5602	Catalytic receptor	STK
O15264	5603	Catalytic receptor	STK
Q02750	5604	Catalytic receptor	STK
P36507	5605	Catalytic receptor	STK
P46734	5606	Catalytic receptor	STK
Q13163	5607	Catalytic receptor	STK
P52564	5608	Catalytic receptor	STK
O14733	5609	Catalytic receptor	STK
P19525	5610	Catalytic receptor	STK
P51817	5613	Catalytic receptor	STK
P11801	5681	Catalytic receptor	STK
Q12851	5871	Catalytic receptor	STK
Q9UQ07	5891	Catalytic receptor	STK
P04049	5894	Catalytic receptor	STK
Q15835	6011	Catalytic receptor	STK
Q05823	6041	Catalytic receptor	STK
P25440	6046	Catalytic receptor	STK
Q13464	6093	Catalytic receptor	STK
Q15418	6195	Catalytic receptor	STK
Q15349	6196	Catalytic receptor	STK
P51812	6197	Catalytic receptor	STK
P23443	6198	Catalytic receptor	STK
Q9UBS0	6199	Catalytic receptor	STK
P53778	6300	Catalytic receptor	STK
P45985	6416	Catalytic receptor	STK
O00141	6446	Catalytic receptor	STK
Q96SB4	6732	Catalytic receptor	STK
P78362	6733	Catalytic receptor	STK
P51957	6787	Catalytic receptor	STK
Q13188	6788	Catalytic receptor	STK
Q13043	6789	Catalytic receptor	STK
O14965	6790	Catalytic receptor	STK
O76039	6792	Catalytic receptor	STK
O94804	6793	Catalytic receptor	STK
Q15831	6794	Catalytic receptor	STK
Q9UQB9	6795	Catalytic receptor	STK
P21675	6872	Catalytic receptor	STK
O43318	6885	Catalytic receptor	STK
Q15569	7016	Catalytic receptor	STK
P36897	7046	Catalytic receptor	STK
P37173	7048	Catalytic receptor	STK
O75962	7204	Catalytic receptor	STK
P33981	7272	Catalytic receptor	STK
Q8WZ42	7273	Catalytic receptor	STK
Q99986	7443	Catalytic receptor	STK
Q86Y07	7444	Catalytic receptor	STK
P30291	7465	Catalytic receptor	STK
Q12852	7786	Catalytic receptor	STK
Q16644	7867	Catalytic receptor	STK
Q15059	8019	Catalytic receptor	STK
Q9Y4A5	8295	Catalytic receptor	STK
O00311	8317	Catalytic receptor	STK
O75385	8408	Catalytic receptor	STK
Q9Y6E0	8428	Catalytic receptor	STK
O43781	8444	Catalytic receptor	STK
Q92630	8445	Catalytic receptor	STK
Q5VT25	8476	Catalytic receptor	STK
Q8IVH8	8491	Catalytic receptor	STK
Q14012	8536	Catalytic receptor	STK
Q8IW41	8550	Catalytic receptor	STK
Q15131	8558	Catalytic receptor	STK
Q9BUB5	8569	Catalytic receptor	STK
O14936	8573	Catalytic receptor	STK
O75716	8576	Catalytic receptor	STK
Q14004	8621	Catalytic receptor	STK
Q13546	8737	Catalytic receptor	STK
O43353	8767	Catalytic receptor	STK
O14730	8780	Catalytic receptor	STK
Q9NR20	8798	Catalytic receptor	STK
Q00532	8814	Catalytic receptor	STK
Q8IVT5	8844	Catalytic receptor	STK
P49842	8859	Catalytic receptor	STK
Q13523	8899	Catalytic receptor	STK
O75676	8986	Catalytic receptor	STK
O60229	8997	Catalytic receptor	STK
Q92772	8999	Catalytic receptor	STK
Q99558	9020	Catalytic receptor	STK
Q8IWQ3	9024	Catalytic receptor	STK
O95382	9064	Catalytic receptor	STK
Q99640	9088	Catalytic receptor	STK
O95835	9113	Catalytic receptor	STK
Q9Y463	9149	Catalytic receptor	STK
O43283	9175	Catalytic receptor	STK
O15075	9201	Catalytic receptor	STK
Q96GD4	9212	Catalytic receptor	STK
O75582	9252	Catalytic receptor	STK
P49137	9261	Catalytic receptor	STK
O94768	9262	Catalytic receptor	STK
Q9UEE5	9263	Catalytic receptor	STK
Q9UL54	9344	Catalytic receptor	STK
O95819	9448	Catalytic receptor	STK
Q9NZJ5	9451	Catalytic receptor	STK
O75116	9475	Catalytic receptor	STK
Q9Y5S2	9578	Catalytic receptor	STK
Q14164	9641	Catalytic receptor	STK
Q8IYT8	9706	Catalytic receptor	STK
Q9H2G2	9748	Catalytic receptor	STK
Q14680	9833	Catalytic receptor	STK
Q9UKI8	9874	Catalytic receptor	STK
O60285	9891	Catalytic receptor	STK
O95747	9943	Catalytic receptor	STK
Q9Y243	10000	Catalytic receptor	STK
Q9HBY8	10110	Catalytic receptor	STK
Q9H422	10114	Catalytic receptor	STK
Q96RU8	10221	Catalytic receptor	STK
Q15772	10290	Catalytic receptor	STK
O14874	10295	Catalytic receptor	STK
O96013	10298	Catalytic receptor	STK
Q96S53	10420	Catalytic receptor	STK
O00506	10494	Catalytic receptor	STK
Q76MJ5	10595	Catalytic receptor	STK
Q96RR4	10645	Catalytic receptor	STK
O00444	10733	Catalytic receptor	STK
Q9Y2U5	10746	Catalytic receptor	STK
Q9NYY3	10769	Catalytic receptor	STK
Q9HC98	10783	Catalytic receptor	STK
Q14296	10922	Catalytic receptor	STK
Q86UE8	11011	Catalytic receptor	STK
Q9Y572	11035	Catalytic receptor	STK
Q9P1W9	11040	Catalytic receptor	STK
O14578	11113	Catalytic receptor	STK
Q9Y4K4	11183	Catalytic receptor	STK
Q92918	11184	Catalytic receptor	STK
O96017	11200	Catalytic receptor	STK
Q9Y616	11213	Catalytic receptor	STK
Q15208	11329	Catalytic receptor	STK
Q2M2I8	22848	Catalytic receptor	STK
Q9UPZ9	22858	Catalytic receptor	STK
Q9Y2H9	22983	Catalytic receptor	STK
Q9Y2H1	23012	Catalytic receptor	STK
O60307	23031	Catalytic receptor	STK
Q9UKE5	23043	Catalytic receptor	STK
Q96Q15	23049	Catalytic receptor	STK
Q9BWU1	23097	Catalytic receptor	STK
Q6P0Q8	23139	Catalytic receptor	STK
Q96RG2	23178	Catalytic receptor	STK
Q9H0K1	23235	Catalytic receptor	STK
Q9Y2K2	23387	Catalytic receptor	STK
O60885	23476	Catalytic receptor	STK
Q8IZL9	23552	Catalytic receptor	STK
Q9UIK4	23604	Catalytic receptor	STK
Q96PF2	23617	Catalytic receptor	STK
Q96BR1	23678	Catalytic receptor	STK
O94806	23683	Catalytic receptor	STK
Q6XUX3	25778	Catalytic receptor	STK
Q9BZL6	25865	Catalytic receptor	STK
Q6PHR2	25989	Catalytic receptor	STK
Q9UJY1	26353	Catalytic receptor	STK
Q9NRM7	26524	Catalytic receptor	STK
Q9UPE1	26576	Catalytic receptor	STK
Q96S38	26750	Catalytic receptor	STK
Q9BQI3	27102	Catalytic receptor	STK
Q9NRP7	27148	Catalytic receptor	STK
Q9UK32	27330	Catalytic receptor	STK
Q9UEW8	27347	Catalytic receptor	STK
Q92519	28951	Catalytic receptor	STK
Q9H2X6	28996	Catalytic receptor	STK
Q9UHD2	29110	Catalytic receptor	STK
O00418	29904	Catalytic receptor	STK
Q6P5Z2	29941	Catalytic receptor	STK
Q9UHY1	29959	Catalytic receptor	STK
P57058	30811	Catalytic receptor	STK
Q8N4C8	50488	Catalytic receptor	STK
Q59H18	51086	Catalytic receptor	STK
Q9NWZ3	51135	Catalytic receptor	STK
Q8IV63	51231	Catalytic receptor	STK
Q8IVW4	51265	Catalytic receptor	STK
Q9H2K8	51347	Catalytic receptor	STK
Q9UBE8	51701	Catalytic receptor	STK
Q9NYV4	51755	Catalytic receptor	STK
Q9P289	51765	Catalytic receptor	STK
Q9NYL2	51776	Catalytic receptor	STK
Q8NEV4	53904	Catalytic receptor	STK
Q9HCP0	53944	Catalytic receptor	STK
Q96QT4	54822	Catalytic receptor	STK
Q9NRH2	54861	Catalytic receptor	STK
Q7Z7A4	54899	Catalytic receptor	STK
Q96C45	54986	Catalytic receptor	STK
Q9NY57	55351	Catalytic receptor	STK
Q9C0K7	55437	Catalytic receptor	STK
Q6DT37	55561	Catalytic receptor	STK
Q9NSY1	55589	Catalytic receptor	STK
Q6P3W7	55681	Catalytic receptor	STK
Q9BVS4	55781	Catalytic receptor	STK
Q96KB5	55872	Catalytic receptor	STK
Q9BXU1	56164	Catalytic receptor	STK
Q9NQU5	56924	Catalytic receptor	STK
Q8NI60	56997	Catalytic receptor	STK
Q8IU85	57118	Catalytic receptor	STK
Q86TW2	57143	Catalytic receptor	STK
Q9P286	57144	Catalytic receptor	STK
Q8IZE3	57147	Catalytic receptor	STK
Q96NX5	57172	Catalytic receptor	STK
Q9HAZ1	57396	Catalytic receptor	STK
Q96KG9	57410	Catalytic receptor	STK
Q96L96	57538	Catalytic receptor	STK
Q7L7X3	57551	Catalytic receptor	STK
Q96RU7	57761	Catalytic receptor	STK
Q96L34	57787	Catalytic receptor	STK
Q9BXM7	65018	Catalytic receptor	STK
Q96Q40	65061	Catalytic receptor	STK
Q9H4A3	65125	Catalytic receptor	STK
Q96J92	65266	Catalytic receptor	STK
Q9BYP7	65267	Catalytic receptor	STK
Q9Y3S1	65268	Catalytic receptor	STK
Q9BYT3	65975	Catalytic receptor	STK
Q8NCB2	79012	Catalytic receptor	STK
Q38SD2	79705	Catalytic receptor	STK
Q9H792	79834	Catalytic receptor	STK
Q8NG66	79858	Catalytic receptor	STK
Q96D53	79934	Catalytic receptor	STK
Q56UN5	80122	Catalytic receptor	STK
Q96QP1	80216	Catalytic receptor	STK
Q96PN8	81629	Catalytic receptor	STK
Q9H093	81788	Catalytic receptor	STK
Q9Y6S9	83694	Catalytic receptor	STK
Q9BRS2	83732	Catalytic receptor	STK
Q8TF76	83903	Catalytic receptor	STK
Q8N2I9	83931	Catalytic receptor	STK
Q9BXA7	83942	Catalytic receptor	STK
Q9BXA6	83983	Catalytic receptor	STK
Q5VST9	84033	Catalytic receptor	STK
Q9H5K3	84197	Catalytic receptor	STK
Q8N5S9	84254	Catalytic receptor	STK
Q8TDC3	84446	Catalytic receptor	STK
Q5TCX8	84451	Catalytic receptor	STK
Q5TCY1	84630	Catalytic receptor	STK
Q96GX5	84930	Catalytic receptor	STK
Q9H1R3	85366	Catalytic receptor	STK
Q9C098	85443	Catalytic receptor	STK
Q96QS6	85481	Catalytic receptor	STK
Q7Z695	90956	Catalytic receptor	STK
Q504Y2	91461	Catalytic receptor	STK
Q8TD19	91754	Catalytic receptor	STK
Q32MK0	91807	Catalytic receptor	STK
Q7RTN6	92335	Catalytic receptor	STK
Q8TEA7	93627	Catalytic receptor	STK
Q96S44	112858	Catalytic receptor	STK
Q86TB3	115701	Catalytic receptor	STK
Q5S007	120892	Catalytic receptor	STK
Q8N752	122011	Catalytic receptor	STK
Q8TAS1	127933	Catalytic receptor	STK
Q8NER5	130399	Catalytic receptor	STK
Q8TAX0	130497	Catalytic receptor	STK
Q8WTQ7	131890	Catalytic receptor	STK
Q8IZX4	138474	Catalytic receptor	STK
Q6P2M8	139728	Catalytic receptor	STK
Q8WXR4	140469	Catalytic receptor	STK
Q8TDX7	140609	Catalytic receptor	STK
Q9BX84	140803	Catalytic receptor	STK
Q8TDR2	140901	Catalytic receptor	STK
Q6IQ55	146057	Catalytic receptor	STK
Q8NE63	147746	Catalytic receptor	STK
Q8N165	149420	Catalytic receptor	STK
P57059	150094	Catalytic receptor	STK
Q6ZWH5	152110	Catalytic receptor	STK
Q86YV5	157285	Catalytic receptor	STK
Q8N568	166614	Catalytic receptor	STK
Q8IY84	167359	Catalytic receptor	STK
Q8NE28	169436	Catalytic receptor	STK
Q8NB16	197259	Catalytic receptor	STK
Q8WU08	202374	Catalytic receptor	STK
Q3MIX3	203054	Catalytic receptor	STK
Q7Z2Y5	203447	Catalytic receptor	STK
Q86Z02	204851	Catalytic receptor	STK
Q8TD08	225689	Catalytic receptor	STK
Q8NFD2	255239	Catalytic receptor	STK
Q86UX6	282974	Catalytic receptor	STK
Q6VAB6	283455	Catalytic receptor	STK
Q6SA08	283629	Catalytic receptor	STK
Q86SG6	284086	Catalytic receptor	STK
Q86YV6	340156	Catalytic receptor	STK
Q9NSY0	340371	Catalytic receptor	STK
Q6P3R8	341676	Catalytic receptor	STK
Q5MAI5	344387	Catalytic receptor	STK
O15021	375449	Catalytic receptor	STK
Q52WX2	388228	Catalytic receptor	STK
Q6ZN16	389840	Catalytic receptor	STK
Q86V86	415116	Catalytic receptor	STK
Q9P2K8	440275	Catalytic receptor	STK
P0C263	646643	Catalytic receptor	STK
Q9UQ88	728642	Catalytic receptor	STK
P0C264	100130827	Catalytic receptor	STK
Q13496	4534	Enzyme	MTMR
O95248	6305	Enzyme	MTMR
Q13613	8776	Enzyme	MTMR
Q13615	8897	Enzyme	MTMR
Q13614	8898	Enzyme	MTMR
Q9Y217	9107	Enzyme	MTMR
Q9Y216	9108	Enzyme	MTMR
Q9NYA4	9110	Enzyme	MTMR
A4FU01	10903	Enzyme	MTMR
